loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.2914,21.892173767089844,2.6000000000000002e-05,0.5327868852459017,260,,,,,,,,,,,,,
0.0018,0.06962621212005615,2.7000000000000002e-05,0.5532786885245902,270,,,,,,,,,,,,,
0.003,0.027570517733693123,2.8000000000000003e-05,0.5737704918032787,280,,,,,,,,,,,,,
0.0009,0.025646071881055832,2.9e-05,0.5942622950819673,290,,,,,,,,,,,,,
0.0721,0.022187482565641403,3e-05,0.6147540983606558,300,,,,,,,,,,,,,
0.663,20.43192481994629,3.1e-05,0.6352459016393442,310,,,,,,,,,,,,,
0.1858,2.7297966480255127,3.2000000000000005e-05,0.6557377049180327,320,,,,,,,,,,,,,
0.0013,0.06844273954629898,3.3e-05,0.6762295081967213,330,,,,,,,,,,,,,
0.097,37.23926544189453,3.4000000000000007e-05,0.6967213114754098,340,,,,,,,,,,,,,
0.0017,0.040208157151937485,3.5e-05,0.7172131147540983,350,,,,,,,,,,,,,
0.013,0.02083861455321312,3.6e-05,0.7377049180327869,360,,,,,,,,,,,,,
1.1392,0.03391408547759056,3.7e-05,0.7581967213114754,370,,,,,,,,,,,,,
0.0241,16.747961044311523,3.8e-05,0.7786885245901639,380,,,,,,,,,,,,,
0.1241,0.0491110198199749,3.9000000000000006e-05,0.7991803278688525,390,,,,,,,,,,,,,
0.0725,0.05851501226425171,4e-05,0.819672131147541,400,,,,,,,,,,,,,
0.3442,23.06375503540039,4.1e-05,0.8401639344262295,410,,,,,,,,,,,,,
0.207,0.0545809306204319,4.2e-05,0.860655737704918,420,,,,,,,,,,,,,
0.2703,6.295222282409668,4.3e-05,0.8811475409836066,430,,,,,,,,,,,,,
0.1164,0.19735652208328247,4.4000000000000006e-05,0.9016393442622951,440,,,,,,,,,,,,,
0.1382,0.026644617319107056,4.5e-05,0.9221311475409836,450,,,,,,,,,,,,,
0.0892,6.40708065032959,4.600000000000001e-05,0.9426229508196722,460,,,,,,,,,,,,,
0.0028,0.03476879373192787,4.7e-05,0.9631147540983607,470,,,,,,,,,,,,,
0.0012,0.020749710500240326,4.8e-05,0.9836065573770492,480,,,,,,,,,,,,,
,,,1.0,488,0.2127845585346222,0.9868421052631579,0.9867400511586262,0.9868421052631579,0.9867145401710539,52.7353,15.853,1.005,,,,,
0.1059,0.013342867605388165,4.9e-05,1.0040983606557377,490,,,,,,,,,,,,,
0.0008,1.4287573099136353,5e-05,1.0245901639344261,500,,,,,,,,,,,,,
0.054,0.007423293311148882,4.9742268041237114e-05,1.0450819672131149,510,,,,,,,,,,,,,
0.0752,0.00594742177054286,4.948453608247423e-05,1.0655737704918034,520,,,,,,,,,,,,,
0.0004,0.01397712156176567,4.922680412371134e-05,1.0860655737704918,530,,,,,,,,,,,,,
0.39,0.009096859954297543,4.8969072164948454e-05,1.1065573770491803,540,,,,,,,,,,,,,
0.0053,45.9941520690918,4.871134020618557e-05,1.1270491803278688,550,,,,,,,,,,,,,
0.062,0.010787573643028736,4.845360824742268e-05,1.1475409836065573,560,,,,,,,,,,,,,
0.0089,0.01583145558834076,4.8195876288659794e-05,1.1680327868852458,570,,,,,,,,,,,,,
0.3503,0.07480212301015854,4.793814432989691e-05,1.1885245901639343,580,,,,,,,,,,,,,
0.323,0.08965335041284561,4.768041237113402e-05,1.209016393442623,590,,,,,,,,,,,,,
0.003,0.035970818251371384,4.7422680412371134e-05,1.2295081967213115,600,,,,,,,,,,,,,
0.001,0.04351921007037163,4.716494845360825e-05,1.25,610,,,,,,,,,,,,,
0.3019,0.02267303131520748,4.690721649484536e-05,1.2704918032786885,620,,,,,,,,,,,,,
0.0009,0.02731793187558651,4.6649484536082474e-05,1.290983606557377,630,,,,,,,,,,,,,
0.0023,0.013800978660583496,4.639175257731959e-05,1.3114754098360657,640,,,,,,,,,,,,,
0.0006,0.017391081899404526,4.61340206185567e-05,1.331967213114754,650,,,,,,,,,,,,,
0.0005,0.011518272571265697,4.5876288659793814e-05,1.3524590163934427,660,,,,,,,,,,,,,
0.1448,0.013097689487040043,4.561855670103093e-05,1.3729508196721312,670,,,,,,,,,,,,,
0.1866,0.2433575689792633,4.536082474226804e-05,1.3934426229508197,680,,,,,,,,,,,,,
0.5457,0.026111602783203125,4.5103092783505154e-05,1.4139344262295082,690,,,,,,,,,,,,,
0.3603,0.1449160873889923,4.484536082474227e-05,1.4344262295081966,700,,,,,,,,,,,,,
0.0752,0.14841213822364807,4.458762886597938e-05,1.4549180327868854,710,,,,,,,,,,,,,
0.0641,0.25783252716064453,4.4329896907216494e-05,1.4754098360655736,720,,,,,,,,,,,,,
0.0802,0.05171622335910797,4.407216494845361e-05,1.4959016393442623,730,,,,,,,,,,,,,
0.0039,0.03422718495130539,4.3814432989690723e-05,1.5163934426229508,740,,,,,,,,,,,,,
0.0007,0.021990468725562096,4.3556701030927835e-05,1.5368852459016393,750,,,,,,,,,,,,,
0.0005,0.016227327287197113,4.329896907216495e-05,1.5573770491803278,760,,,,,,,,,,,,,
0.0004,0.009333834052085876,4.3041237113402064e-05,1.5778688524590163,770,,,,,,,,,,,,,
0.0004,0.01142483577132225,4.2783505154639175e-05,1.598360655737705,780,,,,,,,,,,,,,
0.0842,0.0143768060952425,4.252577319587629e-05,1.6188524590163933,790,,,,,,,,,,,,,
0.0003,0.0068218461237847805,4.2268041237113404e-05,1.639344262295082,800,,,,,,,,,,,,,
0.2445,0.01763189770281315,4.2010309278350515e-05,1.6598360655737705,810,,,,,,,,,,,,,
0.056,0.08120033144950867,4.175257731958763e-05,1.680327868852459,820,,,,,,,,,,,,,
0.0026,0.009748908691108227,4.1494845360824744e-05,1.7008196721311475,830,,,,,,,,,,,,,
0.0011,0.012547729536890984,4.1237113402061855e-05,1.721311475409836,840,,,,,,,,,,,,,
0.5545,0.016456522047519684,4.097938144329897e-05,1.7418032786885247,850,,,,,,,,,,,,,
0.0351,0.029178127646446228,4.0721649484536084e-05,1.762295081967213,860,,,,,,,,,,,,,
0.0244,0.016991056501865387,4.0463917525773195e-05,1.7827868852459017,870,,,,,,,,,,,,,
0.0005,0.020001443102955818,4.020618556701031e-05,1.8032786885245902,880,,,,,,,,,,,,,
0.0846,0.01161915808916092,3.9948453608247424e-05,1.8237704918032787,890,,,,,,,,,,,,,
0.0569,176.8324432373047,3.9690721649484535e-05,1.8442622950819674,900,,,,,,,,,,,,,
0.0281,6.205415725708008,3.943298969072165e-05,1.8647540983606556,910,,,,,,,,,,,,,
0.247,15.071436882019043,3.9175257731958764e-05,1.8852459016393444,920,,,,,,,,,,,,,
0.001,0.012411761097609997,3.8917525773195875e-05,1.9057377049180326,930,,,,,,,,,,,,,
0.0028,2.2974207401275635,3.865979381443299e-05,1.9262295081967213,940,,,,,,,,,,,,,
0.0013,0.01109978836029768,3.8402061855670104e-05,1.9467213114754098,950,,,,,,,,,,,,,
0.4799,0.021171152591705322,3.8144329896907216e-05,1.9672131147540983,960,,,,,,,,,,,,,
0.1717,0.05970727652311325,3.7886597938144333e-05,1.987704918032787,970,,,,,,,,,,,,,
,,,2.0,976,0.07101352512836456,0.9892344497607656,0.9894067453064143,0.9892344497607656,0.9892944124462739,51.3752,16.272,1.032,,,,,
0.0375,80.17546081542969,3.7628865979381445e-05,2.0081967213114753,980,,,,,,,,,,,,,
0.0019,0.018888788297772408,3.7371134020618556e-05,2.028688524590164,990,,,,,,,,,,,,,
0.0005,0.017817417159676552,3.7113402061855674e-05,2.0491803278688523,1000,,,,,,,,,,,,,
0.0004,0.013055161572992802,3.6855670103092785e-05,2.069672131147541,1010,,,,,,,,,,,,,
0.0096,0.011856868863105774,3.6597938144329896e-05,2.0901639344262297,1020,,,,,,,,,,,,,
0.0003,0.008670849725604057,3.6340206185567014e-05,2.110655737704918,1030,,,,,,,,,,,,,
0.0002,0.007348071318119764,3.6082474226804125e-05,2.1311475409836067,1040,,,,,,,,,,,,,
0.0002,0.006199832074344158,3.5824742268041236e-05,2.151639344262295,1050,,,,,,,,,,,,,
0.0002,0.004685604944825172,3.5567010309278354e-05,2.1721311475409837,1060,,,,,,,,,,,,,
0.0003,0.004531503655016422,3.5309278350515465e-05,2.192622950819672,1070,,,,,,,,,,,,,
0.011,29.991559982299805,3.5051546391752576e-05,2.2131147540983607,1080,,,,,,,,,,,,,
0.0749,0.004410725086927414,3.4793814432989694e-05,2.2336065573770494,1090,,,,,,,,,,,,,
0.0004,0.3166632056236267,3.4536082474226805e-05,2.2540983606557377,1100,,,,,,,,,,,,,
0.1055,0.006692721042782068,3.4278350515463916e-05,2.2745901639344264,1110,,,,,,,,,,,,,
0.2075,0.01611955091357231,3.4020618556701034e-05,2.2950819672131146,1120,,,,,,,,,,,,,
0.0375,0.045932043343782425,3.3762886597938145e-05,2.3155737704918034,1130,,,,,,,,,,,,,
0.0002,0.00944465585052967,3.3505154639175256e-05,2.3360655737704916,1140,,,,,,,,,,,,,
0.2658,0.007661956362426281,3.3247422680412374e-05,2.3565573770491803,1150,,,,,,,,,,,,,
0.0004,0.00663758534938097,3.2989690721649485e-05,2.3770491803278686,1160,,,,,,,,,,,,,
0.0443,22.515562057495117,3.2731958762886596e-05,2.3975409836065573,1170,,,,,,,,,,,,,
0.0006,0.01760665327310562,3.2474226804123714e-05,2.418032786885246,1180,,,,,,,,,,,,,
0.0017,0.004954805132001638,3.2216494845360825e-05,2.4385245901639343,1190,,,,,,,,,,,,,
0.0008,0.005817071069031954,3.1958762886597937e-05,2.459016393442623,1200,,,,,,,,,,,,,
0.0005,0.003790660761296749,3.1701030927835054e-05,2.4795081967213113,1210,,,,,,,,,,,,,
0.0002,0.003819298930466175,3.1443298969072166e-05,2.5,1220,,,,,,,,,,,,,
0.0013,0.004328085575252771,3.118556701030928e-05,2.5204918032786887,1230,,,,,,,,,,,,,
0.0002,0.011174123734235764,3.0927835051546395e-05,2.540983606557377,1240,,,,,,,,,,,,,
0.0001,0.002864331007003784,3.0670103092783506e-05,2.5614754098360657,1250,,,,,,,,,,,,,
0.0417,0.0028348397463560104,3.0412371134020617e-05,2.581967213114754,1260,,,,,,,,,,,,,
0.0002,0.003412695834413171,3.015463917525773e-05,2.6024590163934427,1270,,,,,,,,,,,,,
0.0001,0.0036095541436225176,2.9896907216494846e-05,2.6229508196721314,1280,,,,,,,,,,,,,
0.0001,0.002226912882179022,2.963917525773196e-05,2.6434426229508197,1290,,,,,,,,,,,,,
0.0001,0.0034355567768216133,2.9381443298969075e-05,2.663934426229508,1300,,,,,,,,,,,,,
0.0001,0.0031130530405789614,2.912371134020619e-05,2.6844262295081966,1310,,,,,,,,,,,,,
0.0002,0.003307151608169079,2.8865979381443297e-05,2.7049180327868854,1320,,,,,,,,,,,,,
0.0001,0.002730334410443902,2.860824742268041e-05,2.7254098360655736,1330,,,,,,,,,,,,,
0.0001,0.0022573815658688545,2.8350515463917526e-05,2.7459016393442623,1340,,,,,,,,,,,,,
0.0001,0.0036562085151672363,2.809278350515464e-05,2.7663934426229506,1350,,,,,,,,,,,,,
0.0603,0.004539906978607178,2.7835051546391755e-05,2.7868852459016393,1360,,,,,,,,,,,,,
0.0001,0.0028118393383920193,2.757731958762887e-05,2.807377049180328,1370,,,,,,,,,,,,,
0.0002,0.005960606504231691,2.7319587628865977e-05,2.8278688524590163,1380,,,,,,,,,,,,,
0.5247,0.003979366738349199,2.7061855670103092e-05,2.848360655737705,1390,,,,,,,,,,,,,
0.0002,0.008293154649436474,2.6804123711340206e-05,2.8688524590163933,1400,,,,,,,,,,,,,
0.0435,0.007932543754577637,2.654639175257732e-05,2.889344262295082,1410,,,,,,,,,,,,,
0.0002,0.0037993283476680517,2.6288659793814435e-05,2.9098360655737707,1420,,,,,,,,,,,,,
0.0002,0.0032757099252194166,2.603092783505155e-05,2.930327868852459,1430,,,,,,,,,,,,,
0.0002,0.0040947552770376205,2.5773195876288658e-05,2.9508196721311473,1440,,,,,,,,,,,,,
0.0001,0.0022163628600537777,2.5515463917525772e-05,2.971311475409836,1450,,,,,,,,,,,,,
0.0002,0.004640734288841486,2.5257731958762887e-05,2.9918032786885247,1460,,,,,,,,,,,,,
,,,3.0,1464,0.12097203731536865,0.992822966507177,0.992822966507177,0.992822966507177,0.992822966507177,52.3488,15.97,1.012,,,,,
0.0001,0.0032515476923435926,2.5e-05,3.012295081967213,1470,,,,,,,,,,,,,
0.0001,0.0076058050617575645,2.4742268041237116e-05,3.0327868852459017,1480,,,,,,,,,,,,,
0.0001,0.0019710275810211897,2.4484536082474227e-05,3.05327868852459,1490,,,,,,,,,,,,,
0.0001,0.0017367731779813766,2.422680412371134e-05,3.0737704918032787,1500,,,,,,,,,,,,,
0.0001,0.0033174194395542145,2.3969072164948456e-05,3.0942622950819674,1510,,,,,,,,,,,,,
0.0001,0.004441602621227503,2.3711340206185567e-05,3.1147540983606556,1520,,,,,,,,,,,,,
0.0001,0.004954473581165075,2.345360824742268e-05,3.1352459016393444,1530,,,,,,,,,,,,,
0.0001,0.001702149398624897,2.3195876288659796e-05,3.1557377049180326,1540,,,,,,,,,,,,,
0.0001,0.003462953260168433,2.2938144329896907e-05,3.1762295081967213,1550,,,,,,,,,,,,,
0.0001,0.0019158414797857404,2.268041237113402e-05,3.19672131147541,1560,,,,,,,,,,,,,
0.0001,0.002302591921761632,2.2422680412371136e-05,3.2172131147540983,1570,,,,,,,,,,,,,
0.0001,0.001559500233270228,2.2164948453608247e-05,3.237704918032787,1580,,,,,,,,,,,,,
0.0291,0.0015025489265099168,2.1907216494845362e-05,3.2581967213114753,1590,,,,,,,,,,,,,
0.0001,0.001638631452806294,2.1649484536082476e-05,3.278688524590164,1600,,,,,,,,,,,,,
0.0001,0.002204827731475234,2.1391752577319587e-05,3.2991803278688523,1610,,,,,,,,,,,,,
0.0001,0.0016034216387197375,2.1134020618556702e-05,3.319672131147541,1620,,,,,,,,,,,,,
0.0002,0.0021057548001408577,2.0876288659793816e-05,3.3401639344262293,1630,,,,,,,,,,,,,
0.0001,0.0016762668965384364,2.0618556701030927e-05,3.360655737704918,1640,,,,,,,,,,,,,
0.0001,0.0014723861822858453,2.0360824742268042e-05,3.3811475409836067,1650,,,,,,,,,,,,,
0.0001,0.0018601866904646158,2.0103092783505157e-05,3.401639344262295,1660,,,,,,,,,,,,,
0.0001,0.00748217198997736,1.9845360824742268e-05,3.4221311475409837,1670,,,,,,,,,,,,,
0.0001,0.0016905111260712147,1.9587628865979382e-05,3.442622950819672,1680,,,,,,,,,,,,,
0.0001,0.0016701655695214868,1.9329896907216497e-05,3.4631147540983607,1690,,,,,,,,,,,,,
0.0001,0.0015394478105008602,1.9072164948453608e-05,3.4836065573770494,1700,,,,,,,,,,,,,
0.0001,0.0010125355329364538,1.8814432989690722e-05,3.5040983606557377,1710,,,,,,,,,,,,,
0.0001,0.0011817601043730974,1.8556701030927837e-05,3.5245901639344264,1720,,,,,,,,,,,,,
0.0,0.001378660905174911,1.8298969072164948e-05,3.5450819672131146,1730,,,,,,,,,,,,,
0.0,0.001282983459532261,1.8041237113402062e-05,3.5655737704918034,1740,,,,,,,,,,,,,
0.0001,0.00109394290484488,1.7783505154639177e-05,3.586065573770492,1750,,,,,,,,,,,,,
0.0611,0.0014007954159751534,1.7525773195876288e-05,3.6065573770491803,1760,,,,,,,,,,,,,
0.0,0.0011522711720317602,1.7268041237113403e-05,3.6270491803278686,1770,,,,,,,,,,,,,
0.0001,0.0019631492905318737,1.7010309278350517e-05,3.6475409836065573,1780,,,,,,,,,,,,,
0.0,0.0012280949158594012,1.6752577319587628e-05,3.668032786885246,1790,,,,,,,,,,,,,
0.0001,0.0024316327180713415,1.6494845360824743e-05,3.6885245901639343,1800,,,,,,,,,,,,,
0.0001,0.003250753041356802,1.6237113402061857e-05,3.709016393442623,1810,,,,,,,,,,,,,
0.0001,0.0018702327506616712,1.5979381443298968e-05,3.7295081967213113,1820,,,,,,,,,,,,,
0.0,0.001131740165874362,1.5721649484536083e-05,3.75,1830,,,,,,,,,,,,,
0.0,0.0011994040105491877,1.5463917525773197e-05,3.7704918032786887,1840,,,,,,,,,,,,,
0.0,0.0014287244994193316,1.5206185567010308e-05,3.790983606557377,1850,,,,,,,,,,,,,
0.0395,0.001626566518098116,1.4948453608247423e-05,3.8114754098360657,1860,,,,,,,,,,,,,
0.0001,0.0022068924736231565,1.4690721649484537e-05,3.831967213114754,1870,,,,,,,,,,,,,
0.0,0.0012054549297317863,1.4432989690721649e-05,3.8524590163934427,1880,,,,,,,,,,,,,
0.0,0.001433827681466937,1.4175257731958763e-05,3.8729508196721314,1890,,,,,,,,,,,,,
0.0242,0.0013176066568121314,1.3917525773195878e-05,3.8934426229508197,1900,,,,,,,,,,,,,
0.0001,0.0011058957315981388,1.3659793814432989e-05,3.913934426229508,1910,,,,,,,,,,,,,
0.0002,0.0011338898912072182,1.3402061855670103e-05,3.9344262295081966,1920,,,,,,,,,,,,,
0.0,0.001516543561592698,1.3144329896907218e-05,3.9549180327868854,1930,,,,,,,,,,,,,
0.0,0.0012180026387795806,1.2886597938144329e-05,3.9754098360655736,1940,,,,,,,,,,,,,
0.0001,0.0009745484567247331,1.2628865979381443e-05,3.9959016393442623,1950,,,,,,,,,,,,,
,,,4.0,1952,0.1851862668991089,0.9916267942583732,0.9916201235543205,0.9916267942583732,0.991545616472489,51.393,16.267,1.031,,,,,
0.0001,0.0009990375256165862,1.2371134020618558e-05,4.016393442622951,1960,,,,,,,,,,,,,
0.0,0.0009551978437229991,1.211340206185567e-05,4.036885245901639,1970,,,,,,,,,,,,,
0.0,0.001953577157109976,1.1855670103092783e-05,4.057377049180328,1980,,,,,,,,,,,,,
0.0,0.001130659249611199,1.1597938144329898e-05,4.077868852459017,1990,,,,,,,,,,,,,
0.0,0.0009138150489889085,1.134020618556701e-05,4.098360655737705,2000,,,,,,,,,,,,,
0.0001,0.0012004905147477984,1.1082474226804124e-05,4.118852459016393,2010,,,,,,,,,,,,,
0.0001,0.0009240279905498028,1.0824742268041238e-05,4.139344262295082,2020,,,,,,,,,,,,,
0.0,0.001069593126885593,1.0567010309278351e-05,4.159836065573771,2030,,,,,,,,,,,,,
0.0001,0.0017086310544982553,1.0309278350515464e-05,4.180327868852459,2040,,,,,,,,,,,,,
0.0,0.0011269187089055777,1.0051546391752578e-05,4.200819672131147,2050,,,,,,,,,,,,,
0.0,0.001350183505564928,9.793814432989691e-06,4.221311475409836,2060,,,,,,,,,,,,,
0.0,0.001113153644837439,9.536082474226804e-06,4.241803278688525,2070,,,,,,,,,,,,,
0.0,0.0008988038171082735,9.278350515463918e-06,4.262295081967213,2080,,,,,,,,,,,,,
0.0,0.0009193923906423151,9.020618556701031e-06,4.282786885245901,2090,,,,,,,,,,,,,
0.0,0.0008774121524766088,8.762886597938144e-06,4.30327868852459,2100,,,,,,,,,,,,,
0.0001,0.14738258719444275,8.505154639175259e-06,4.323770491803279,2110,,,,,,,,,,,,,
0.0,0.0013300604186952114,8.247422680412371e-06,4.344262295081967,2120,,,,,,,,,,,,,
0.0001,0.0012204862432554364,7.989690721649484e-06,4.364754098360656,2130,,,,,,,,,,,,,
0.0001,0.001160927233286202,7.731958762886599e-06,4.385245901639344,2140,,,,,,,,,,,,,
0.0001,0.001002976205199957,7.4742268041237115e-06,4.405737704918033,2150,,,,,,,,,,,,,
0.0,0.0010529323481023312,7.216494845360824e-06,4.426229508196721,2160,,,,,,,,,,,,,
0.0,0.0010599612724035978,6.958762886597939e-06,4.44672131147541,2170,,,,,,,,,,,,,
0.0001,0.0008531893254257739,6.701030927835052e-06,4.467213114754099,2180,,,,,,,,,,,,,
0.0,0.0009508838993497193,6.443298969072164e-06,4.487704918032787,2190,,,,,,,,,,,,,
0.0,0.0018065060721710324,6.185567010309279e-06,4.508196721311475,2200,,,,,,,,,,,,,
0.0,0.00207801372744143,5.927835051546392e-06,4.528688524590164,2210,,,,,,,,,,,,,
0.0,0.0008897479274310172,5.670103092783505e-06,4.549180327868853,2220,,,,,,,,,,,,,
0.0,0.0019081756472587585,5.412371134020619e-06,4.5696721311475414,2230,,,,,,,,,,,,,
0.0,0.00124501739628613,5.154639175257732e-06,4.590163934426229,2240,,,,,,,,,,,,,
0.0,0.0013102686498314142,4.8969072164948455e-06,4.610655737704918,2250,,,,,,,,,,,,,
0.0001,0.0007559563382528722,4.639175257731959e-06,4.631147540983607,2260,,,,,,,,,,,,,
0.0,0.0007642593118362129,4.381443298969072e-06,4.651639344262295,2270,,,,,,,,,,,,,
0.0,0.001051561557687819,4.123711340206186e-06,4.672131147540983,2280,,,,,,,,,,,,,
0.0,0.000914829084649682,3.865979381443299e-06,4.692622950819672,2290,,,,,,,,,,,,,
0.0,0.0017519930843263865,3.608247422680412e-06,4.713114754098361,2300,,,,,,,,,,,,,
0.0,0.0007740543805994093,3.350515463917526e-06,4.733606557377049,2310,,,,,,,,,,,,,
0.0001,0.0008402218809351325,3.0927835051546395e-06,4.754098360655737,2320,,,,,,,,,,,,,
0.0,0.0007652008789591491,2.8350515463917527e-06,4.774590163934426,2330,,,,,,,,,,,,,
0.0,0.0022624386474490166,2.577319587628866e-06,4.795081967213115,2340,,,,,,,,,,,,,
0.0,0.0008001040550880134,2.3195876288659796e-06,4.815573770491803,2350,,,,,,,,,,,,,
0.0,0.0008845524280332029,2.061855670103093e-06,4.836065573770492,2360,,,,,,,,,,,,,
0.0,0.0013618936063721776,1.804123711340206e-06,4.85655737704918,2370,,,,,,,,,,,,,
0.0,0.0007878374308347702,1.5463917525773197e-06,4.877049180327869,2380,,,,,,,,,,,,,
0.0,0.0007546436972916126,1.288659793814433e-06,4.897540983606557,2390,,,,,,,,,,,,,
0.0,0.0009413447114638984,1.0309278350515464e-06,4.918032786885246,2400,,,,,,,,,,,,,
0.0,0.0007648984319530427,7.731958762886599e-07,4.938524590163935,2410,,,,,,,,,,,,,
0.0,0.0008677755249664187,5.154639175257732e-07,4.959016393442623,2420,,,,,,,,,,,,,
0.0,0.0007525294786319137,2.577319587628866e-07,4.979508196721311,2430,,,,,,,,,,,,,
0.0,0.0009702384704723954,0.0,5.0,2440,,,,,,,,,,,,,
,,,5.0,2440,0.13571573793888092,0.9940191387559809,0.9940025357811202,0.9940191387559809,0.9940077925424406,245.1394,3.41,0.216,,,,,
,,,5.0,2440,,,,,,,,,7631.5289,2.555,0.32,2384957827980000.0,0.07203809424360964
