loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0005,0.030725516378879547,4.432624113475177e-05,1.4149139579349903,740,,,,,,,,,,,,,
0.0004,0.005838405806571245,4.4089834515366435e-05,1.4340344168260037,750,,,,,,,,,,,,,
0.0006,0.3502090871334076,4.3853427895981094e-05,1.4531548757170172,760,,,,,,,,,,,,,
0.0545,0.006157968193292618,4.3617021276595746e-05,1.4722753346080306,770,,,,,,,,,,,,,
0.3259,0.023588448762893677,4.3380614657210405e-05,1.491395793499044,780,,,,,,,,,,,,,
0.0005,0.009129312820732594,4.3144208037825064e-05,1.5105162523900573,790,,,,,,,,,,,,,
0.0553,0.013462325558066368,4.2907801418439716e-05,1.5296367112810707,800,,,,,,,,,,,,,
0.2948,0.03156350925564766,4.2671394799054375e-05,1.5487571701720841,810,,,,,,,,,,,,,
0.2854,0.24748779833316803,4.2434988179669034e-05,1.5678776290630974,820,,,,,,,,,,,,,
0.5863,0.062411751598119736,4.219858156028369e-05,1.586998087954111,830,,,,,,,,,,,,,
0.2991,0.04214799031615257,4.1962174940898345e-05,1.6061185468451242,840,,,,,,,,,,,,,
0.0008,0.013838391751050949,4.1725768321513004e-05,1.6252390057361377,850,,,,,,,,,,,,,
0.1731,0.014857972972095013,4.148936170212766e-05,1.644359464627151,860,,,,,,,,,,,,,
0.0009,0.01684940792620182,4.1252955082742315e-05,1.6634799235181643,870,,,,,,,,,,,,,
0.0064,0.00783159863203764,4.1016548463356974e-05,1.682600382409178,880,,,,,,,,,,,,,
0.0003,0.008411649614572525,4.078014184397163e-05,1.7017208413001912,890,,,,,,,,,,,,,
0.0003,0.0052153076976537704,4.0543735224586285e-05,1.7208413001912046,900,,,,,,,,,,,,,
0.0493,0.005543852690607309,4.030732860520095e-05,1.739961759082218,910,,,,,,,,,,,,,
0.3789,0.009990991093218327,4.007092198581561e-05,1.7590822179732313,920,,,,,,,,,,,,,
0.0642,0.0287819541990757,3.983451536643026e-05,1.7782026768642447,930,,,,,,,,,,,,,
0.0015,0.023501530289649963,3.959810874704492e-05,1.7973231357552581,940,,,,,,,,,,,,,
0.0455,0.032593123614788055,3.936170212765958e-05,1.8164435946462714,950,,,,,,,,,,,,,
0.0795,0.008558389730751514,3.912529550827423e-05,1.835564053537285,960,,,,,,,,,,,,,
0.5774,61.61995315551758,3.888888888888889e-05,1.8546845124282982,970,,,,,,,,,,,,,
0.0768,0.7568882703781128,3.865248226950355e-05,1.8738049713193117,980,,,,,,,,,,,,,
0.0911,0.017800642177462578,3.84160756501182e-05,1.892925430210325,990,,,,,,,,,,,,,
0.0005,0.027177782729268074,3.817966903073286e-05,1.9120458891013383,1000,,,,,,,,,,,,,
0.2158,0.018468566238880157,3.794326241134752e-05,1.9311663479923518,1010,,,,,,,,,,,,,
0.0007,0.01574050448834896,3.770685579196218e-05,1.9502868068833652,1020,,,,,,,,,,,,,
0.1317,207.1902313232422,3.747044917257683e-05,1.9694072657743786,1030,,,,,,,,,,,,,
0.0007,0.02454638108611107,3.723404255319149e-05,1.988527724665392,1040,,,,,,,,,,,,,
,,,2.0,1046,0.09420914202928543,0.9870782483847811,0.9875541711169815,0.9870782483847811,0.987216078859851,97.487,14.289,0.903,,,,,
0.0005,0.011501547880470753,3.699763593380615e-05,2.0076481835564053,1050,,,,,,,,,,,,,
0.0466,1.3113888502120972,3.67612293144208e-05,2.026768642447419,1060,,,,,,,,,,,,,
0.0004,0.00663415715098381,3.6524822695035466e-05,2.045889101338432,1070,,,,,,,,,,,,,
0.0005,0.006375534925609827,3.6288416075650125e-05,2.0650095602294454,1080,,,,,,,,,,,,,
0.0002,0.0062795463018119335,3.605200945626478e-05,2.084130019120459,1090,,,,,,,,,,,,,
0.0002,0.005897123832255602,3.5815602836879437e-05,2.1032504780114722,1100,,,,,,,,,,,,,
0.0002,0.007514381315559149,3.5579196217494095e-05,2.1223709369024855,1110,,,,,,,,,,,,,
0.0216,0.003628661623224616,3.534278959810875e-05,2.141491395793499,1120,,,,,,,,,,,,,
0.0002,0.004566493909806013,3.5106382978723407e-05,2.1606118546845123,1130,,,,,,,,,,,,,
0.0002,0.004096467513591051,3.4869976359338065e-05,2.179732313575526,1140,,,,,,,,,,,,,
0.0752,0.0039827860891819,3.463356973995272e-05,2.198852772466539,1150,,,,,,,,,,,,,
0.0002,0.0038012678269296885,3.4397163120567377e-05,2.2179732313575524,1160,,,,,,,,,,,,,
0.0002,0.014038076624274254,3.4160756501182035e-05,2.237093690248566,1170,,,,,,,,,,,,,
0.2925,0.005012439098209143,3.392434988179669e-05,2.2562141491395793,1180,,,,,,,,,,,,,
0.0116,0.009254666045308113,3.3687943262411347e-05,2.275334608030593,1190,,,,,,,,,,,,,
0.0078,25.19086456298828,3.3451536643026005e-05,2.294455066921606,1200,,,,,,,,,,,,,
0.0004,0.0065476433373987675,3.3215130023640664e-05,2.3135755258126194,1210,,,,,,,,,,,,,
0.0221,0.006819812580943108,3.2978723404255317e-05,2.332695984703633,1220,,,,,,,,,,,,,
0.0003,0.008379259146749973,3.2742316784869975e-05,2.3518164435946463,1230,,,,,,,,,,,,,
0.0002,0.004561790265142918,3.2505910165484634e-05,2.3709369024856595,1240,,,,,,,,,,,,,
0.0007,0.006553211715072393,3.226950354609929e-05,2.390057361376673,1250,,,,,,,,,,,,,
0.0002,0.0044931466691195965,3.203309692671395e-05,2.4091778202676863,1260,,,,,,,,,,,,,
0.0002,0.0051203942857682705,3.179669030732861e-05,2.4282982791587,1270,,,,,,,,,,,,,
0.0002,0.0044228509068489075,3.156028368794326e-05,2.447418738049713,1280,,,,,,,,,,,,,
0.0001,0.00331490277312696,3.132387706855792e-05,2.4665391969407264,1290,,,,,,,,,,,,,
0.1774,0.0028139096684753895,3.108747044917258e-05,2.48565965583174,1300,,,,,,,,,,,,,
0.0001,0.003723391331732273,3.085106382978723e-05,2.5047801147227533,1310,,,,,,,,,,,,,
0.1172,0.20224063098430634,3.061465721040189e-05,2.5239005736137665,1320,,,,,,,,,,,,,
0.0011,0.006403639912605286,3.0378250591016548e-05,2.54302103250478,1330,,,,,,,,,,,,,
0.0002,0.0035964653361588717,3.0141843971631207e-05,2.5621414913957934,1340,,,,,,,,,,,,,
0.0001,0.003212117124348879,2.9905437352245862e-05,2.581261950286807,1350,,,,,,,,,,,,,
0.0002,0.0030910419300198555,2.966903073286052e-05,2.6003824091778203,1360,,,,,,,,,,,,,
0.0024,0.01269309688359499,2.9432624113475177e-05,2.6195028680688335,1370,,,,,,,,,,,,,
0.0001,0.0030236062593758106,2.9196217494089832e-05,2.638623326959847,1380,,,,,,,,,,,,,
0.1098,2.9793853759765625,2.895981087470449e-05,2.6577437858508604,1390,,,,,,,,,,,,,
0.0026,0.003864363767206669,2.8723404255319154e-05,2.676864244741874,1400,,,,,,,,,,,,,
0.0015,0.0035600021947175264,2.848699763593381e-05,2.6959847036328872,1410,,,,,,,,,,,,,
0.0002,0.005708142649382353,2.8250591016548468e-05,2.7151051625239004,1420,,,,,,,,,,,,,
0.0002,0.005924528930336237,2.8014184397163124e-05,2.734225621414914,1430,,,,,,,,,,,,,
0.0001,0.0030974203255027533,2.777777777777778e-05,2.7533460803059273,1440,,,,,,,,,,,,,
0.0005,0.0032547072041779757,2.7541371158392438e-05,2.772466539196941,1450,,,,,,,,,,,,,
0.0001,0.003584090620279312,2.7304964539007094e-05,2.791586998087954,1460,,,,,,,,,,,,,
0.0001,0.0029679432045668364,2.7068557919621753e-05,2.8107074569789674,1470,,,,,,,,,,,,,
0.0009,0.004424703773111105,2.6832151300236408e-05,2.8298279158699806,1480,,,,,,,,,,,,,
0.0001,0.003592389402911067,2.6595744680851064e-05,2.8489483747609943,1490,,,,,,,,,,,,,
0.0001,0.0038199257105588913,2.6359338061465723e-05,2.8680688336520075,1500,,,,,,,,,,,,,
0.0001,0.004440006334334612,2.6122931442080378e-05,2.887189292543021,1510,,,,,,,,,,,,,
0.0001,0.003449175739660859,2.5886524822695034e-05,2.9063097514340344,1520,,,,,,,,,,,,,
0.0001,0.0021378095261752605,2.5650118203309693e-05,2.9254302103250476,1530,,,,,,,,,,,,,
0.0001,0.0023634498938918114,2.5413711583924348e-05,2.9445506692160612,1540,,,,,,,,,,,,,
0.0001,0.0026110291946679354,2.5177304964539007e-05,2.9636711281070744,1550,,,,,,,,,,,,,
0.0001,0.0020405587274581194,2.4940898345153666e-05,2.982791586998088,1560,,,,,,,,,,,,,
,,,3.0,1569,0.17737852036952972,0.9921033740129217,0.992086160965269,0.9921033740129217,0.9920411355428165,97.3084,14.315,0.904,,,,,
0.0001,0.002212206833064556,2.470449172576832e-05,3.0019120458891013,1570,,,,,,,,,,,,,
0.0001,0.0027835641521960497,2.446808510638298e-05,3.0210325047801145,1580,,,,,,,,,,,,,
0.0001,0.0024758928921073675,2.4231678486997636e-05,3.040152963671128,1590,,,,,,,,,,,,,
0.0001,0.0019498571055009961,2.3995271867612295e-05,3.0592734225621414,1600,,,,,,,,,,,,,
0.0001,0.002075971569865942,2.3758865248226954e-05,3.078393881453155,1610,,,,,,,,,,,,,
0.0001,0.0031053705606609583,2.352245862884161e-05,3.0975143403441683,1620,,,,,,,,,,,,,
0.0001,0.0019424918573349714,2.3286052009456265e-05,3.1166347992351815,1630,,,,,,,,,,,,,
0.0292,0.0023057463113218546,2.3049645390070924e-05,3.135755258126195,1640,,,,,,,,,,,,,
0.0001,0.0022518427576869726,2.281323877068558e-05,3.1548757170172084,1650,,,,,,,,,,,,,
0.0001,0.001956481486558914,2.2576832151300238e-05,3.173996175908222,1660,,,,,,,,,,,,,
0.0001,0.002049932023510337,2.2340425531914894e-05,3.1931166347992352,1670,,,,,,,,,,,,,
0.0001,0.001981406705453992,2.2104018912529553e-05,3.2122370936902485,1680,,,,,,,,,,,,,
0.0001,0.0017047298606485128,2.186761229314421e-05,3.231357552581262,1690,,,,,,,,,,,,,
0.1086,0.006344540510326624,2.1631205673758867e-05,3.2504780114722753,1700,,,,,,,,,,,,,
0.0001,0.0016727660549804568,2.1394799054373523e-05,3.2695984703632885,1710,,,,,,,,,,,,,
0.0001,0.0026623723097145557,2.115839243498818e-05,3.288718929254302,1720,,,,,,,,,,,,,
0.0001,0.0038146893493831158,2.0921985815602837e-05,3.3078393881453154,1730,,,,,,,,,,,,,
0.0001,0.0020843115635216236,2.0685579196217493e-05,3.3269598470363286,1740,,,,,,,,,,,,,
0.0001,0.004382479470223188,2.0449172576832152e-05,3.3460803059273423,1750,,,,,,,,,,,,,
0.0001,0.0020541008561849594,2.0212765957446807e-05,3.3652007648183555,1760,,,,,,,,,,,,,
0.0001,0.001487684203311801,1.9976359338061466e-05,3.384321223709369,1770,,,,,,,,,,,,,
0.0001,0.002201095223426819,1.9739952718676125e-05,3.4034416826003824,1780,,,,,,,,,,,,,
0.0001,0.001844276674091816,1.950354609929078e-05,3.4225621414913956,1790,,,,,,,,,,,,,
0.0001,0.0015598186291754246,1.926713947990544e-05,3.4416826003824093,1800,,,,,,,,,,,,,
0.0001,0.0018409705953672528,1.9030732860520095e-05,3.4608030592734225,1810,,,,,,,,,,,,,
0.0001,0.001676562475040555,1.879432624113475e-05,3.479923518164436,1820,,,,,,,,,,,,,
0.0001,0.0017594838282093406,1.855791962174941e-05,3.4990439770554493,1830,,,,,,,,,,,,,
0.0001,0.0021026760805398226,1.8321513002364065e-05,3.5181644359464626,1840,,,,,,,,,,,,,
0.0001,0.0017727910308167338,1.8085106382978724e-05,3.537284894837476,1850,,,,,,,,,,,,,
0.0001,0.0013543956447392702,1.7848699763593383e-05,3.5564053537284894,1860,,,,,,,,,,,,,
0.0001,0.0012666520196944475,1.761229314420804e-05,3.575525812619503,1870,,,,,,,,,,,,,
0.0011,0.0011121392017230392,1.7375886524822697e-05,3.5946462715105163,1880,,,,,,,,,,,,,
0.0001,0.001808931352570653,1.7139479905437353e-05,3.6137667304015295,1890,,,,,,,,,,,,,
0.0016,23.827749252319336,1.690307328605201e-05,3.632887189292543,1900,,,,,,,,,,,,,
0.0001,0.0011950853513553739,1.6666666666666667e-05,3.6520076481835564,1910,,,,,,,,,,,,,
0.0001,0.0016685306327417493,1.6430260047281323e-05,3.67112810707457,1920,,,,,,,,,,,,,
0.0001,0.0013863686472177505,1.6193853427895982e-05,3.6902485659655833,1930,,,,,,,,,,,,,
0.0001,0.0017680851742625237,1.595744680851064e-05,3.7093690248565965,1940,,,,,,,,,,,,,
0.0001,0.0012093819677829742,1.5721040189125296e-05,3.7284894837476097,1950,,,,,,,,,,,,,
0.0001,0.001656690496020019,1.5484633569739952e-05,3.7476099426386233,1960,,,,,,,,,,,,,
0.0001,0.0016745509346947074,1.5248226950354611e-05,3.7667304015296366,1970,,,,,,,,,,,,,
0.0,0.0012394479708746076,1.5011820330969268e-05,3.78585086042065,1980,,,,,,,,,,,,,
0.0,0.0013073344016447663,1.4775413711583924e-05,3.8049713193116634,1990,,,,,,,,,,,,,
0.0004,0.001538074342533946,1.4539007092198581e-05,3.8240917782026767,2000,,,,,,,,,,,,,
0.0001,0.0012519847368821502,1.4302600472813242e-05,3.8432122370936903,2010,,,,,,,,,,,,,
0.0001,0.0014980221167206764,1.4066193853427897e-05,3.8623326959847035,2020,,,,,,,,,,,,,
0.0,0.0017531028715893626,1.3829787234042554e-05,3.881453154875717,2030,,,,,,,,,,,,,
0.2722,0.0013574567856267095,1.3593380614657212e-05,3.9005736137667304,2040,,,,,,,,,,,,,
0.0,0.001458437880501151,1.3356973995271869e-05,3.9196940726577436,2050,,,,,,,,,,,,,
0.0001,0.0012874082894995809,1.3120567375886524e-05,3.9388145315487573,2060,,,,,,,,,,,,,
0.0003,0.001217858400195837,1.2884160756501182e-05,3.9579349904397705,2070,,,,,,,,,,,,,
0.0,0.0013258416438475251,1.2647754137115839e-05,3.977055449330784,2080,,,,,,,,,,,,,
0.0001,0.0012758573284372687,1.2411347517730498e-05,3.9961759082217974,2090,,,,,,,,,,,,,
,,,4.0,2092,0.14512090384960175,0.994256999282125,0.9942405741197771,0.994256999282125,0.9942313829690914,97.3316,14.312,0.904,,,,,
0.0,0.0013754492392763495,1.2174940898345153e-05,4.015296367112811,2100,,,,,,,,,,,,,
0.0,0.001169368508271873,1.1938534278959812e-05,4.034416826003824,2110,,,,,,,,,,,,,
0.0,0.0012171813286840916,1.170212765957447e-05,4.053537284894838,2120,,,,,,,,,,,,,
0.0,0.0014979930128902197,1.1465721040189125e-05,4.072657743785851,2130,,,,,,,,,,,,,
0.0,0.0011387022677809,1.1229314420803782e-05,4.091778202676864,2140,,,,,,,,,,,,,
0.0,0.0010951895965263247,1.0992907801418441e-05,4.1108986615678775,2150,,,,,,,,,,,,,
0.0,0.0014354470185935497,1.0756501182033098e-05,4.130019120458891,2160,,,,,,,,,,,,,
0.0,0.001228899578563869,1.0520094562647754e-05,4.149139579349905,2170,,,,,,,,,,,,,
0.0,0.001033512526191771,1.0283687943262411e-05,4.168260038240918,2180,,,,,,,,,,,,,
0.0,0.0012202056823298335,1.004728132387707e-05,4.187380497131931,2190,,,,,,,,,,,,,
0.0,0.0011071061016991735,9.810874704491727e-06,4.2065009560229445,2200,,,,,,,,,,,,,
0.0001,0.001122505054809153,9.574468085106383e-06,4.225621414913958,2210,,,,,,,,,,,,,
0.0,0.0009751427569426596,9.33806146572104e-06,4.244741873804971,2220,,,,,,,,,,,,,
0.0,0.0010192510671913624,9.101654846335699e-06,4.263862332695985,2230,,,,,,,,,,,,,
0.0,0.001029942650347948,8.865248226950355e-06,4.282982791586998,2240,,,,,,,,,,,,,
0.0,0.0011594196548685431,8.628841607565012e-06,4.3021032504780115,2250,,,,,,,,,,,,,
0.0,0.0010501887882128358,8.392434988179669e-06,4.321223709369025,2260,,,,,,,,,,,,,
0.0,0.0011294573778286576,8.156028368794328e-06,4.340344168260038,2270,,,,,,,,,,,,,
0.0,0.0034297604579478502,7.919621749408983e-06,4.359464627151052,2280,,,,,,,,,,,,,
0.0,0.0012247634585946798,7.68321513002364e-06,4.378585086042065,2290,,,,,,,,,,,,,
0.0,0.0010506605030968785,7.446808510638298e-06,4.397705544933078,2300,,,,,,,,,,,,,
0.0,0.0012230596039444208,7.210401891252956e-06,4.416826003824092,2310,,,,,,,,,,,,,
0.0,0.001271169283427298,6.973995271867613e-06,4.435946462715105,2320,,,,,,,,,,,,,
0.0,0.000902852974832058,6.73758865248227e-06,4.455066921606119,2330,,,,,,,,,,,,,
0.0001,0.0010444560321047902,6.501182033096927e-06,4.474187380497132,2340,,,,,,,,,,,,,
0.0,0.0008997560362331569,6.264775413711583e-06,4.493307839388145,2350,,,,,,,,,,,,,
0.0,0.0008620694861747324,6.028368794326241e-06,4.512428298279159,2360,,,,,,,,,,,,,
0.0,0.0012552279513329268,5.791962174940899e-06,4.531548757170172,2370,,,,,,,,,,,,,
0.0,0.0012899633729830384,5.555555555555556e-06,4.550669216061186,2380,,,,,,,,,,,,,
0.0,0.0010450802510604262,5.319148936170213e-06,4.569789674952199,2390,,,,,,,,,,,,,
0.0,0.0010679000988602638,5.08274231678487e-06,4.588910133843212,2400,,,,,,,,,,,,,
0.0,0.0010980640072375536,4.8463356973995275e-06,4.6080305927342256,2410,,,,,,,,,,,,,
0.0,0.001058583497069776,4.609929078014184e-06,4.627151051625239,2420,,,,,,,,,,,,,
0.0,0.0010440428741276264,4.373522458628842e-06,4.646271510516252,2430,,,,,,,,,,,,,
0.0,0.0012324192794039845,4.137115839243498e-06,4.665391969407266,2440,,,,,,,,,,,,,
0.0,0.0009499081061221659,3.9007092198581565e-06,4.684512428298279,2450,,,,,,,,,,,,,
0.0,0.0009513849508948624,3.6643026004728133e-06,4.7036328871892925,2460,,,,,,,,,,,,,
0.0,0.0011778529733419418,3.4278959810874705e-06,4.722753346080306,2470,,,,,,,,,,,,,
0.0,0.0014292733976617455,3.1914893617021277e-06,4.741873804971319,2480,,,,,,,,,,,,,
0.0,0.0010084384121000767,2.955082742316785e-06,4.760994263862333,2490,,,,,,,,,,,,,
0.0,0.0009264342370443046,2.7186761229314422e-06,4.780114722753346,2500,,,,,,,,,,,,,
0.0,0.001134512946009636,2.4822695035460995e-06,4.7992351816443595,2510,,,,,,,,,,,,,
0.0,0.0012454226380214095,2.2458628841607567e-06,4.818355640535373,2520,,,,,,,,,,,,,
0.0,0.0008258401066996157,2.009456264775414e-06,4.837476099426386,2530,,,,,,,,,,,,,
0.0,0.0009193190489895642,1.7730496453900712e-06,4.8565965583174,2540,,,,,,,,,,,,,
0.0,0.0008790619322098792,1.5366430260047282e-06,4.875717017208413,2550,,,,,,,,,,,,,
0.0,0.0010386372450739145,1.3002364066193854e-06,4.894837476099426,2560,,,,,,,,,,,,,
0.0,0.0009708119905553758,1.0638297872340427e-06,4.91395793499044,2570,,,,,,,,,,,,,
0.0529,0.00130277534481138,8.274231678486998e-07,4.933078393881453,2580,,,,,,,,,,,,,
0.0,0.0011432914761826396,5.91016548463357e-07,4.952198852772467,2590,,,,,,,,,,,,,
0.0,0.000866331800352782,3.546099290780142e-07,4.97131931166348,2600,,,,,,,,,,,,,
0.0,0.0013562386156991124,1.182033096926714e-07,4.990439770554493,2610,,,,,,,,,,,,,
,,,5.0,2615,0.15207715332508087,0.9935391241923905,0.9935213453507815,0.9935391241923905,0.9935029851238194,96.7809,14.393,0.909,,,,,
,,,5.0,2615,,,,,,,,,5717.6191,3.654,0.457,1997213326806600.0,0.07184834820294066
